"TABLE_NAME";"COLUMN_NAME";"DATA_TYPE";"DATA_LENGTH";"CHAR_LENGTH";"NULLABLE";"DATA_PRECISION";"DATA_SCALE"
"PARAMETROS";"PAR_DENOM";"VARCHAR2";"58";"58";"N";"";""
"PARAMETROS";"PAR_VALOR";"VARCHAR2";"80";"80";"N";"";""
"PARTECOMPRADET";"PC_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PARTECOMPRADET";"PCD_ITEM";"NUMBER";"22";"0";"N";"4";"0"
"PARTECOMPRADET";"CLA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PARTECOMPRADET";"PCD_KILOS";"NUMBER";"22";"0";"N";"8";"2"
"PARTECOMPRADET";"PCD_PRECIO_VIVO";"NUMBER";"22";"0";"Y";"8";"2"
"PARTECOMPRADET";"PCD_PRECIO_CARNE";"NUMBER";"22";"0";"N";"8";"2"
"PARTECOMPRADET";"PCD_CANTIDAD";"NUMBER";"22";"0";"Y";"8";"2"
"PARTEDECOMPRA";"PC_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PARTEDECOMPRA";"ESP_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"PARTEDECOMPRA";"PC_FECHA";"DATE";"7";"0";"N";"";""
"PARTEDECOMPRA";"PC_GORDO";"NUMBER";"22";"0";"Y";"1";"0"
"PARTEDECOMPRA";"PC_INVERNADA";"NUMBER";"22";"0";"Y";"1";"0"
"PARTEDECOMPRA";"CUE_CODIGOPRO";"NUMBER";"22";"0";"N";"9";"0"
"PARTEDECOMPRA";"CUE_CODIGOFLETE";"NUMBER";"22";"0";"N";"9";"0"
"PARTEDECOMPRA";"CUE_CODIGOCOMISION";"NUMBER";"22";"0";"N";"9";"0"
"PARTEDECOMPRA";"PC_PROVEEDOR_DENOM";"VARCHAR2";"100";"100";"Y";"";""
"PARTEDECOMPRA";"PC_FLETE_DENOM";"VARCHAR2";"100";"100";"Y";"";""
"PARTEDECOMPRA";"PC_COMISION_DENOM";"VARCHAR2";"100";"100";"Y";"";""
"PARTEDECOMPRA";"PC_CANTIDAD";"NUMBER";"22";"0";"Y";"8";"0"
"PARTEDECOMPRA";"PC_PORC";"NUMBER";"22";"0";"N";"5";"2"
"PARTEDECOMPRA";"PC_PRECIO_FLETE";"NUMBER";"22";"0";"N";"12";"2"
"PARTEDECOMPRA";"PC_PLAZO";"NUMBER";"22";"0";"N";"8";"0"
"PARTEDECOMPRA";"PC_PAGOCHE";"NUMBER";"22";"0";"Y";"1";"0"
"PARTEDECOMPRA";"PC_PAGODEP";"NUMBER";"22";"0";"Y";"1";"0"
"PARTEDECOMPRA";"PC_OBSERVACIONES";"VARCHAR2";"250";"250";"Y";"";""
"PARTEDECOMPRA";"PC_GASTOS";"NUMBER";"22";"0";"Y";"8";"2"
"PARTEDECOMPRA";"OPE_CODIGO";"NUMBER";"22";"0";"Y";"4";"0"
"PARTEDECOMPRA";"PC_FECCAR";"DATE";"7";"0";"N";"";""
"PARTEDECOMPRA";"PC_ESTADO";"NUMBER";"22";"0";"Y";"1";"0"
"PARTEDIARIOCOMPRAS";"PDC_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PARTEDIARIOCOMPRAS";"PDC_FECHA";"DATE";"7";"0";"N";"";""
"PARTEDIARIOCOMPRAS";"PDC_FECCAR";"DATE";"7";"0";"N";"";""
"PARTEDIARIOCOMPRAS";"TRO_NROINT";"NUMBER";"22";"0";"N";"8";"0"
"PARTEDIARIOCOMPRAS";"PDC_COMPRADOR";"VARCHAR2";"50";"50";"N";"";""
"PARTEDIARIOCOMPRAS";"PDC_DISTANCIAKM";"VARCHAR2";"30";"30";"N";"";""
"PARTEDIARIOCOMPRAS";"PDC_CHOFER";"VARCHAR2";"50";"50";"N";"";""
"PARTEDIARIOCOMPRAS";"PDC_COSTOASIG";"NUMBER";"22";"0";"N";"12";"2"
"PARTEDIARIOCOMPRAS";"PDC_COSTOKM";"NUMBER";"22";"0";"N";"12";"2"
"PARTEDIARIOCOMPRAS";"PDC_COSTOTOTAL";"NUMBER";"22";"0";"N";"12";"2"
"PARTEDIARIOCOMPRAS";"PDC_CONDPAGO";"VARCHAR2";"30";"30";"N";"";""
"PARTEDIARIOCOMPRAS";"PDC_PLAZOPAGO";"VARCHAR2";"15";"15";"N";"";""
"PARTEDIARIOCOMPRAS";"PDC_VENCIMIENTO";"VARCHAR2";"15";"15";"N";"";""
"PARTEDIARIOCOMPRAS";"PDC_IMPRESO";"NUMBER";"22";"0";"N";"1";"0"
"PARTEDIARIOCOMPRASDET";"PDC_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PARTEDIARIOCOMPRASDET";"PDCD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"PARTEDIARIOCOMPRASDET";"CLA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PARTEDIARIOCOMPRASDET";"PDCD_CABEZAS";"NUMBER";"22";"0";"N";"3";"0"
"PARTEDIARIOCOMPRASDET";"PDCD_KILOS";"NUMBER";"22";"0";"N";"7";"0"
"PARTEDIARIOCOMPRASDET";"PDCD_PRECIO";"NUMBER";"22";"0";"N";"12";"4"
"PEDIDOS";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS";"PED_FECHA";"DATE";"7";"0";"N";"";""
"PEDIDOS";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS";"CSUC_NUMERO";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOS";"PED_CAMION";"NUMBER";"22";"0";"Y";"3";"0"
"PEDIDOS";"PED_OBSERV";"VARCHAR2";"1000";"1000";"Y";"";""
"PEDIDOS";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOS";"PED_FECCAR";"DATE";"7";"0";"N";"";""
"PEDIDOS";"TRP_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS";"PED_ORDENREPARTO";"NUMBER";"22";"0";"Y";"4";"0"
"PEDIDOS";"MAR_MARCA";"VARCHAR2";"5";"5";"Y";"";""
"PEDIDOS";"VEN_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET";"PEDD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"PEDIDOSDET";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET";"PRO_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"PEDIDOSDET";"PRO_ITEM";"NUMBER";"22";"0";"Y";"3";"0"
"PEDIDOSDET";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET";"PEDD_KILOS";"NUMBER";"22";"0";"N";"9";"2"
"PEDIDOSDET";"PEDD_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOSDET";"PEDD_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"PEDIDOSDET";"PEDD_PRECIO";"NUMBER";"22";"0";"Y";"14";"4"
"PEDIDOSDET_1022279_A_1022347";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_1022279_A_1022347";"PEDD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"PEDIDOSDET_1022279_A_1022347";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_1022279_A_1022347";"PRO_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"PEDIDOSDET_1022279_A_1022347";"PRO_ITEM";"NUMBER";"22";"0";"Y";"3";"0"
"PEDIDOSDET_1022279_A_1022347";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_1022279_A_1022347";"PEDD_KILOS";"NUMBER";"22";"0";"N";"9";"2"
"PEDIDOSDET_1022279_A_1022347";"PEDD_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOSDET_1022279_A_1022347";"PEDD_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"PEDIDOSDET_1022367_A_1022473";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_1022367_A_1022473";"PEDD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"PEDIDOSDET_1022367_A_1022473";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_1022367_A_1022473";"PRO_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"PEDIDOSDET_1022367_A_1022473";"PRO_ITEM";"NUMBER";"22";"0";"Y";"3";"0"
"PEDIDOSDET_1022367_A_1022473";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_1022367_A_1022473";"PEDD_KILOS";"NUMBER";"22";"0";"N";"9";"2"
"PEDIDOSDET_1022367_A_1022473";"PEDD_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOSDET_1022367_A_1022473";"PEDD_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"PEDIDOSDET_272356_A_272416";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_272356_A_272416";"PEDD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"PEDIDOSDET_272356_A_272416";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_272356_A_272416";"PRO_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"PEDIDOSDET_272356_A_272416";"PRO_ITEM";"NUMBER";"22";"0";"Y";"3";"0"
"PEDIDOSDET_272356_A_272416";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_272356_A_272416";"PEDD_KILOS";"NUMBER";"22";"0";"N";"9";"2"
"PEDIDOSDET_272356_A_272416";"PEDD_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOSDET_272356_A_272416";"PEDD_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"PEDIDOSDET_272476_A_272584";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_272476_A_272584";"PEDD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"PEDIDOSDET_272476_A_272584";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_272476_A_272584";"PRO_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"PEDIDOSDET_272476_A_272584";"PRO_ITEM";"NUMBER";"22";"0";"Y";"3";"0"
"PEDIDOSDET_272476_A_272584";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_272476_A_272584";"PEDD_KILOS";"NUMBER";"22";"0";"N";"9";"2"
"PEDIDOSDET_272476_A_272584";"PEDD_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOSDET_272476_A_272584";"PEDD_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"PEDIDOSDET_BORRARPEDIDOS";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_BORRARPEDIDOS";"PEDD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"PEDIDOSDET_BORRARPEDIDOS";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_BORRARPEDIDOS";"PRO_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"PEDIDOSDET_BORRARPEDIDOS";"PRO_ITEM";"NUMBER";"22";"0";"Y";"3";"0"
"PEDIDOSDET_BORRARPEDIDOS";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSDET_BORRARPEDIDOS";"PEDD_KILOS";"NUMBER";"22";"0";"N";"9";"2"
"PEDIDOSDET_BORRARPEDIDOS";"PEDD_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOSDET_BORRARPEDIDOS";"PEDD_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"PEDIDOSPRO";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSPRO";"PED_FECPROD";"DATE";"7";"0";"N";"";""
"PEDIDOSPRO";"PED_FECCAR";"DATE";"7";"0";"N";"";""
"PEDIDOSPRO";"DOM_CODIGO";"VARCHAR2";"55";"55";"N";"";""
"PEDIDOSPRO";"PED_OBSERV";"VARCHAR2";"1000";"1000";"Y";"";""
"PEDIDOSPRO";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOSPRO";"PROD_CODIGO";"NUMBER";"22";"0";"N";"1";"0"
"PEDIDOSPRO";"TTR_CODIGO";"NUMBER";"22";"0";"Y";"2";"0"
"PEDIDOSPRO";"TIPO_PROD";"VARCHAR2";"55";"55";"Y";"";""
"PEDIDOSPRODET";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSPRODET";"PEDD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"PEDIDOSPRODET";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSPRODET";"CSUC_NUMERO";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOSPRODET";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSPRODET";"PRO_NUMERO";"NUMBER";"22";"0";"Y";"8";"0"
"PEDIDOSPRODET";"PRO_ITEM";"NUMBER";"22";"0";"Y";"3";"0"
"PEDIDOSPRODET";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOSPRODET";"PEDD_KILOS";"NUMBER";"22";"0";"N";"9";"2"
"PEDIDOSPRODET";"PEDD_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOSPRODET";"PEDD_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"PEDIDOSPRODET";"ART_PRECIO";"NUMBER";"22";"0";"Y";"12";"2"
"PEDIDOS_1022279_A_1022347";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_1022279_A_1022347";"PED_FECHA";"DATE";"7";"0";"N";"";""
"PEDIDOS_1022279_A_1022347";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_1022279_A_1022347";"CSUC_NUMERO";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOS_1022279_A_1022347";"PED_CAMION";"NUMBER";"22";"0";"Y";"3";"0"
"PEDIDOS_1022279_A_1022347";"PED_OBSERV";"VARCHAR2";"1000";"1000";"Y";"";""
"PEDIDOS_1022279_A_1022347";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOS_1022279_A_1022347";"PED_FECCAR";"DATE";"7";"0";"N";"";""
"PEDIDOS_1022279_A_1022347";"TRP_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_1022279_A_1022347";"PED_ORDENREPARTO";"NUMBER";"22";"0";"Y";"4";"0"
"PEDIDOS_1022279_A_1022347";"MAR_MARCA";"VARCHAR2";"5";"5";"Y";"";""
"PEDIDOS_1022367_A_1022473";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_1022367_A_1022473";"PED_FECHA";"DATE";"7";"0";"N";"";""
"PEDIDOS_1022367_A_1022473";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_1022367_A_1022473";"CSUC_NUMERO";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOS_1022367_A_1022473";"PED_CAMION";"NUMBER";"22";"0";"Y";"3";"0"
"PEDIDOS_1022367_A_1022473";"PED_OBSERV";"VARCHAR2";"1000";"1000";"Y";"";""
"PEDIDOS_1022367_A_1022473";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOS_1022367_A_1022473";"PED_FECCAR";"DATE";"7";"0";"N";"";""
"PEDIDOS_1022367_A_1022473";"TRP_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_1022367_A_1022473";"PED_ORDENREPARTO";"NUMBER";"22";"0";"Y";"4";"0"
"PEDIDOS_1022367_A_1022473";"MAR_MARCA";"VARCHAR2";"5";"5";"Y";"";""
"PEDIDOS_272356_A_272416";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_272356_A_272416";"PED_FECHA";"DATE";"7";"0";"N";"";""
"PEDIDOS_272356_A_272416";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_272356_A_272416";"CSUC_NUMERO";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOS_272356_A_272416";"PED_CAMION";"NUMBER";"22";"0";"Y";"3";"0"
"PEDIDOS_272356_A_272416";"PED_OBSERV";"VARCHAR2";"1000";"1000";"Y";"";""
"PEDIDOS_272356_A_272416";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOS_272356_A_272416";"PED_FECCAR";"DATE";"7";"0";"N";"";""
"PEDIDOS_272356_A_272416";"TRP_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_272356_A_272416";"PED_ORDENREPARTO";"NUMBER";"22";"0";"Y";"4";"0"
"PEDIDOS_272356_A_272416";"MAR_MARCA";"VARCHAR2";"5";"5";"Y";"";""
"PEDIDOS_272476_A_272584";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_272476_A_272584";"PED_FECHA";"DATE";"7";"0";"N";"";""
"PEDIDOS_272476_A_272584";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_272476_A_272584";"CSUC_NUMERO";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOS_272476_A_272584";"PED_CAMION";"NUMBER";"22";"0";"Y";"3";"0"
"PEDIDOS_272476_A_272584";"PED_OBSERV";"VARCHAR2";"1000";"1000";"Y";"";""
"PEDIDOS_272476_A_272584";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOS_272476_A_272584";"PED_FECCAR";"DATE";"7";"0";"N";"";""
"PEDIDOS_272476_A_272584";"TRP_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_272476_A_272584";"PED_ORDENREPARTO";"NUMBER";"22";"0";"Y";"4";"0"
"PEDIDOS_272476_A_272584";"MAR_MARCA";"VARCHAR2";"5";"5";"Y";"";""
"PEDIDOS_BORRARPEDIDOS";"PED_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_BORRARPEDIDOS";"PED_FECHA";"DATE";"7";"0";"N";"";""
"PEDIDOS_BORRARPEDIDOS";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_BORRARPEDIDOS";"CSUC_NUMERO";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOS_BORRARPEDIDOS";"PED_CAMION";"NUMBER";"22";"0";"Y";"3";"0"
"PEDIDOS_BORRARPEDIDOS";"PED_OBSERV";"VARCHAR2";"1000";"1000";"Y";"";""
"PEDIDOS_BORRARPEDIDOS";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PEDIDOS_BORRARPEDIDOS";"PED_FECCAR";"DATE";"7";"0";"N";"";""
"PEDIDOS_BORRARPEDIDOS";"TRP_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PEDIDOS_BORRARPEDIDOS";"PED_ORDENREPARTO";"NUMBER";"22";"0";"Y";"4";"0"
"PERCEPCIONESIB";"PIB_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PERCEPCIONESIB";"PIB_FECHA";"DATE";"7";"0";"N";"";""
"PERCEPCIONESIB";"PIB_FECHAD";"DATE";"7";"0";"N";"";""
"PERCEPCIONESIB";"PIB_FECHAH";"DATE";"7";"0";"N";"";""
"PERCEPCIONESIB";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PERCEPCIONESIB";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PERCEPCIONESIB";"TCC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"PERCEPCIONESIB";"PLA_CODIGO";"NUMBER";"22";"0";"N";"9";"0"
"PERCEPCIONESIB";"PIB_TOTAL";"NUMBER";"22";"0";"N";"12";"2"
"PERCEPCIONESIB";"PIB_SALDO";"NUMBER";"22";"0";"N";"12";"2"
"PERCEPCIONESIB";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PERCEPCIONESIB";"PIB_FECCAR";"DATE";"7";"0";"N";"";""
"PERCEPCIONESIB";"PIB_IMPRESO";"NUMBER";"22";"0";"N";"1";"0"
"PERCEPCIONESIBDET";"PIB_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PERCEPCIONESIBDET";"PIBD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"PERCEPCIONESIBDET";"PIBD_FECHAD";"DATE";"7";"0";"N";"";""
"PERCEPCIONESIBDET";"PIBD_FECHAH";"DATE";"7";"0";"N";"";""
"PERCEPCIONESIBDET";"PIBD_CABEZAS";"NUMBER";"22";"0";"N";"4";"0"
"PERCEPCIONESIBDET";"PIBD_VALOR";"NUMBER";"22";"0";"N";"12";"2"
"PERCEPCIONESIBDET";"PIBD_PORCENTAJE";"NUMBER";"22";"0";"N";"8";"4"
"PERCEPCIONESIBDET";"PIBD_ALICUOTA";"NUMBER";"22";"0";"N";"8";"4"
"PERCEPRETENCIMPORTACION";"PRI_REGIMEN";"CHAR";"1";"1";"N";"";""
"PERCEPRETENCIMPORTACION";"PRI_FECPUBLIC";"DATE";"7";"0";"N";"";""
"PERCEPRETENCIMPORTACION";"PRI_FECVIGDESDE";"DATE";"7";"0";"N";"";""
"PERCEPRETENCIMPORTACION";"PRI_FECVIGHASTA";"DATE";"7";"0";"N";"";""
"PERCEPRETENCIMPORTACION";"CUE_CUIT";"VARCHAR2";"13";"13";"N";"";""
"PERCEPRETENCIMPORTACION";"PRI_TIPOCONTRIB";"CHAR";"1";"1";"N";"";""
"PERCEPRETENCIMPORTACION";"PRI_MARCASUJETO";"CHAR";"1";"1";"N";"";""
"PERCEPRETENCIMPORTACION";"PRI_MARCACAMBIO";"CHAR";"1";"1";"N";"";""
"PERCEPRETENCIMPORTACION";"PRI_ALICUOTA";"NUMBER";"22";"0";"N";"4";"2"
"PLANTAS";"PLAN_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"PLANTAS";"PLAN_DENOM";"VARCHAR2";"50";"50";"N";"";""
"PLANTILLAS";"PLT_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PLANTILLAS";"PLT_DENOM";"VARCHAR2";"40";"40";"N";"";""
"PLANTILLAS";"PLT_OBSERV";"VARCHAR2";"300";"300";"Y";"";""
"PLANTILLAS";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PLANTILLAS";"PLT_FECCAR";"DATE";"7";"0";"N";"";""
"PLANTILLASDET";"PLT_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PLANTILLASDET";"PLTD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"PLANTILLASDET";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PLANTILLASDET";"PLTD_INVIERTE";"NUMBER";"22";"0";"Y";"1";"0"
"PLAN_TABLE";"STATEMENT_ID";"VARCHAR2";"30";"30";"Y";"";""
"PLAN_TABLE";"TIMESTAMP";"DATE";"7";"0";"Y";"";""
"PLAN_TABLE";"REMARKS";"VARCHAR2";"80";"80";"Y";"";""
"PLAN_TABLE";"OPERATION";"VARCHAR2";"30";"30";"Y";"";""
"PLAN_TABLE";"OPTIONS";"VARCHAR2";"255";"255";"Y";"";""
"PLAN_TABLE";"OBJECT_NODE";"VARCHAR2";"128";"128";"Y";"";""
"PLAN_TABLE";"OBJECT_OWNER";"VARCHAR2";"30";"30";"Y";"";""
"PLAN_TABLE";"OBJECT_NAME";"VARCHAR2";"30";"30";"Y";"";""
"PLAN_TABLE";"OBJECT_INSTANCE";"NUMBER";"22";"0";"Y";"";"0"
"PLAN_TABLE";"OBJECT_TYPE";"VARCHAR2";"30";"30";"Y";"";""
"PLAN_TABLE";"OPTIMIZER";"VARCHAR2";"255";"255";"Y";"";""
"PLAN_TABLE";"SEARCH_COLUMNS";"NUMBER";"22";"0";"Y";"";"0"
"PLAN_TABLE";"ID";"NUMBER";"22";"0";"Y";"";"0"
"PLAN_TABLE";"PARENT_ID";"NUMBER";"22";"0";"Y";"";"0"
"PLAN_TABLE";"POSITION";"NUMBER";"22";"0";"Y";"";"0"
"PLAN_TABLE";"COST";"NUMBER";"22";"0";"Y";"";"0"
"PLAN_TABLE";"CARDINALITY";"NUMBER";"22";"0";"Y";"";"0"
"PLAN_TABLE";"BYTES";"NUMBER";"22";"0";"Y";"";"0"
"PLAN_TABLE";"OTHER_TAG";"VARCHAR2";"255";"255";"Y";"";""
"PLAN_TABLE";"PARTITION_START";"VARCHAR2";"255";"255";"Y";"";""
"PLAN_TABLE";"PARTITION_STOP";"VARCHAR2";"255";"255";"Y";"";""
"PLAN_TABLE";"PARTITION_ID";"NUMBER";"22";"0";"Y";"";"0"
"PLAN_TABLE";"OTHER";"LONG";"0";"0";"Y";"";""
"PLAN_TABLE";"DISTRIBUTION";"VARCHAR2";"30";"30";"Y";"";""
"PLAN_TABLE";"CPU_COST";"NUMBER";"22";"0";"Y";"";"0"
"PLAN_TABLE";"IO_COST";"NUMBER";"22";"0";"Y";"";"0"
"PLAN_TABLE";"TEMP_SPACE";"NUMBER";"22";"0";"Y";"";"0"
"PORTERIA";"RPO_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"PORTERIA";"RPO_FECING";"DATE";"7";"0";"N";"";""
"PORTERIA";"RPO_FECEGR";"DATE";"7";"0";"Y";"";""
"PORTERIA";"RPO_NOMBRE";"VARCHAR2";"50";"50";"N";"";""
"PORTERIA";"RPO_DOCUMENTO";"VARCHAR2";"10";"10";"Y";"";""
"PORTERIA";"RPO_EMPRESA";"VARCHAR2";"50";"50";"Y";"";""
"PORTERIA";"RPO_ACOMP";"VARCHAR2";"50";"50";"Y";"";""
"PORTERIA";"RPO_EMPBUSCA";"VARCHAR2";"50";"50";"Y";"";""
"PORTERIA";"RPO_ESTADO";"NUMBER";"22";"0";"N";"1";"0"
"PORTERIA";"RPO_OBSERVING";"VARCHAR2";"200";"200";"Y";"";""
"PORTERIA";"RPO_OBSERVEGR";"VARCHAR2";"200";"200";"Y";"";""
"PORTERIA";"ING_OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PORTERIA";"EGR_OPE_CODIGO";"NUMBER";"22";"0";"Y";"4";"0"
"PRECIOMERCADO";"PRM_FECHA";"DATE";"7";"0";"N";"";""
"PRECIOMERCADO";"PRM_OBSERVACION";"VARCHAR2";"200";"200";"Y";"";""
"PRECIOMERCADO";"OPE_CODIGO";"NUMBER";"22";"0";"Y";"8";"0"
"PRECIOMERCADO";"PRM_FECCAR";"DATE";"7";"0";"Y";"";""
"PRECIOMERCADODET";"PRM_FECHA";"DATE";"7";"0";"N";"";""
"PRECIOMERCADODET";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PRECIOMERCADODET";"PRD_PRECIO";"NUMBER";"22";"0";"Y";"12";"4"
"PRECIOSBAJADA";"GRU5_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"PRECIOSBAJADA";"ZONB_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PRECIOSBAJADA";"PREB_PRECIO";"NUMBER";"22";"0";"N";"12";"4"
"PROCEDENCIAS";"PRC_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"PROCEDENCIAS";"PRC_DENOM";"VARCHAR2";"40";"40";"N";"";""
